K,N,run,seed,converged,conv_sec,conv_rounds,committed_frac,avg_degree,msgs_per_bs,proposes,conflicts,dropped,interference,zero_interf,avg_mbps_served,jain
3,20,0,42,true,0.4035,8.070,1.0000,2.100,6.350,42,1,0,3.670048e-10,false,151.935,0.9633
3,20,1,43,true,0.3971,7.942,1.0000,2.900,8.750,58,1,0,2.981667e-10,false,142.877,0.9262
3,20,2,44,true,0.3832,7.664,1.0000,3.300,10.000,66,2,0,6.553765e-09,false,121.117,0.8000
3,20,3,45,true,0.3982,7.965,1.0000,3.500,10.750,70,5,0,2.717937e-09,false,113.840,0.7704
3,20,4,46,true,0.3975,7.950,1.0000,2.900,8.750,58,1,0,7.671670e-10,false,132.284,0.8733
3,20,5,47,true,0.4033,8.066,1.0000,3.300,10.050,66,3,0,5.415896e-10,false,139.529,0.9259
3,20,6,48,true,0.3989,7.979,1.0000,4.300,13.050,86,3,0,5.089216e-09,false,98.069,0.7167
3,20,7,49,true,0.4350,8.699,1.0000,2.400,7.350,50,1,0,0.000000e+00,true,160.000,1.0000
3,20,8,50,true,0.4026,8.051,1.0000,3.400,10.200,68,0,0,1.569667e-09,false,127.895,0.8556
3,20,9,51,true,0.4038,8.076,1.0000,3.500,10.600,70,2,0,5.029327e-09,false,105.010,0.7489
3,20,10,52,true,0.4007,8.013,1.0000,2.300,7.000,46,2,0,3.317883e-10,false,142.049,0.9153
3,20,11,53,true,0.3925,7.850,1.0000,3.500,10.600,70,2,0,1.905780e-09,false,125.540,0.8487
3,20,12,54,true,0.4062,8.124,1.0000,2.700,8.150,54,1,0,6.460588e-10,false,132.977,0.8754
3,20,13,55,true,0.4079,8.158,1.0000,2.700,8.250,56,1,0,7.708247e-11,false,144.304,0.9038
3,20,14,56,true,0.4020,8.039,1.0000,2.300,6.950,46,1,0,5.074974e-10,false,133.925,0.8824
3,20,15,57,true,0.4054,8.108,1.0000,2.200,6.650,44,1,0,2.154621e-10,false,152.074,0.9509
3,20,16,58,true,0.3975,7.951,1.0000,3.200,9.700,64,2,0,6.882938e-10,false,116.507,0.8095
3,20,17,59,true,0.4028,8.057,1.0000,3.100,9.350,62,1,0,4.635722e-10,false,138.676,0.8981
3,20,18,60,true,0.4041,8.083,1.0000,2.400,7.250,48,1,0,2.507190e-10,false,139.904,0.9208
3,20,19,61,true,0.3964,7.928,1.0000,2.300,6.950,46,1,0,1.555644e-10,false,140.039,0.9132
3,20,20,62,true,0.4031,8.061,1.0000,2.500,7.550,50,1,0,1.160988e-09,false,139.679,0.9200
3,20,21,63,true,0.4028,8.056,1.0000,3.000,9.000,60,0,0,4.457459e-10,false,147.481,0.9673
3,20,22,64,true,0.3892,7.784,1.0000,4.000,12.100,80,2,0,1.458257e-09,false,106.356,0.7777
3,20,23,65,true,0.4686,9.371,1.0000,3.200,10.000,69,3,0,1.974136e-09,false,109.805,0.7599
3,20,24,66,true,0.3995,7.989,1.0000,5.200,15.950,104,7,0,1.856107e-09,false,86.547,0.7108
3,20,25,67,true,0.4058,8.117,1.0000,2.500,7.550,50,1,0,1.840761e-09,false,138.465,0.9025
3,20,26,68,true,0.4980,9.960,1.0000,2.600,8.250,57,4,0,1.778857e-09,false,137.234,0.8649
3,20,27,69,true,0.4245,8.491,1.0000,3.300,10.300,71,3,0,1.889220e-09,false,123.396,0.8835
3,20,28,70,true,0.7997,15.993,1.0000,3.600,14.400,121,23,0,1.664926e-09,false,111.584,0.7926
3,20,29,71,true,0.3902,7.803,1.0000,2.900,8.750,58,1,0,5.505680e-10,false,116.550,0.7762
3,40,0,100042,true,0.4058,8.116,1.0000,5.550,17.000,222,14,0,1.351975e-08,false,80.145,0.6411
3,40,1,100043,true,0.3978,7.955,1.0000,5.750,17.600,230,14,0,1.745144e-08,false,78.428,0.6283
3,40,2,100044,true,0.5126,10.253,1.0000,6.500,19.950,260,18,0,1.354619e-08,false,74.684,0.6247
3,40,3,100045,true,0.5124,10.248,1.0000,5.350,17.350,248,18,0,5.965835e-09,false,86.358,0.6676
3,40,4,100046,true,0.3996,7.993,1.0000,5.800,17.750,232,14,0,6.084880e-09,false,80.115,0.6608
3,40,5,100047,true,0.4047,8.095,1.0000,6.150,18.875,246,17,0,1.487082e-08,false,64.825,0.5976
3,40,6,100048,true,0.4566,9.133,1.0000,7.000,21.575,283,20,0,8.395819e-09,false,72.364,0.6036
3,40,7,100049,true,0.4034,8.068,1.0000,6.150,18.975,246,21,0,1.756731e-08,false,58.920,0.5101
3,40,8,100050,true,0.4057,8.115,1.0000,6.600,20.225,264,17,0,1.053223e-08,false,62.503,0.5762
3,40,9,100051,true,0.4057,8.115,1.0000,5.550,16.950,222,12,0,1.296609e-07,false,76.518,0.5802
3,40,10,100052,true,0.3981,7.961,1.0000,5.350,16.225,214,7,0,6.686270e-09,false,82.073,0.6301
3,40,11,100053,true,0.4051,8.101,1.0000,6.050,18.400,242,10,0,8.703382e-09,false,83.098,0.5945
3,40,12,100054,true,0.3998,7.995,1.0000,5.650,17.325,226,15,0,8.176829e-09,false,91.455,0.6692
3,40,13,100055,true,0.4805,9.610,1.0000,4.900,15.175,203,12,0,5.387222e-09,false,84.497,0.6291
3,40,14,100056,true,0.3976,7.951,1.0000,7.600,23.350,304,22,0,1.736794e-08,false,60.163,0.5386
3,40,15,100057,true,0.3991,7.982,1.0000,6.050,18.500,242,14,0,1.014012e-08,false,69.219,0.5751
3,40,16,100058,true,0.4052,8.105,1.0000,6.100,18.600,244,12,0,1.547145e-08,false,86.621,0.6487
3,40,17,100059,true,0.3992,7.984,1.0000,5.800,17.650,232,10,0,1.258116e-08,false,75.973,0.5754
3,40,18,100060,true,0.4039,8.078,1.0000,7.300,22.550,292,26,0,2.625562e-08,false,70.141,0.5414
3,40,19,100061,true,0.4003,8.005,1.0000,6.050,18.450,242,12,0,9.340840e-09,false,79.599,0.6228
3,40,20,100062,true,0.4019,8.039,1.0000,7.000,21.425,280,17,0,1.479027e-08,false,58.420,0.4950
3,40,21,100063,true,0.4036,8.073,1.0000,6.900,21.225,276,21,0,2.885900e-08,false,75.441,0.6043
3,40,22,100064,true,0.3983,7.965,1.0000,6.650,20.375,266,17,0,2.080039e-08,false,54.368,0.4876
3,40,23,100065,true,0.4334,8.667,1.0000,5.250,16.300,216,16,0,1.344252e-08,false,81.801,0.5985
3,40,24,100066,true,0.4032,8.064,1.0000,5.050,15.400,202,10,0,5.516740e-09,false,76.637,0.6098
3,40,25,100067,true,0.4023,8.046,1.0000,5.850,17.800,234,10,0,4.778997e-09,false,78.736,0.6099
3,40,26,100068,true,0.4242,8.483,1.0000,5.550,17.125,228,13,0,1.428501e-08,false,89.857,0.6622
3,40,27,100069,true,0.4449,8.899,1.0000,6.450,19.925,268,13,0,2.044348e-08,false,71.293,0.5468
3,40,28,100070,true,0.4254,8.508,1.0000,5.000,15.575,206,17,0,8.292478e-09,false,81.718,0.6568
3,40,29,100071,true,0.4050,8.099,1.0000,6.950,21.175,278,13,0,9.499263e-09,false,60.570,0.5303
3,60,0,200042,true,0.4771,9.541,1.0000,8.467,26.050,517,30,0,4.544907e-08,false,38.527,0.4388
3,60,1,200043,true,0.4330,8.661,1.0000,8.500,26.367,526,36,0,5.011344e-08,false,42.667,0.4441
3,60,2,200044,true,0.5393,10.786,1.0000,9.300,29.517,613,42,0,4.374532e-08,false,42.643,0.4446
3,60,3,200045,true,0.4030,8.059,1.0000,9.133,27.983,548,35,0,1.083826e-07,false,43.197,0.4142
3,60,4,200046,true,0.4080,8.159,1.0000,8.067,25.100,501,37,0,3.632619e-08,false,51.788,0.4593
3,60,5,200047,true,0.4017,8.033,1.0000,8.400,25.750,504,33,0,3.736601e-08,false,54.155,0.5248
3,60,6,200048,true,0.5043,10.087,1.0000,10.867,33.967,681,53,0,5.586330e-08,false,39.326,0.4155
3,60,7,200049,true,0.4042,8.085,1.0000,8.267,25.267,496,28,0,3.309162e-08,false,42.266,0.4595
3,60,8,200050,true,0.4059,8.117,1.0000,9.067,27.633,544,26,0,3.411703e-08,false,51.343,0.4624
3,60,9,200051,true,0.4343,8.686,1.0000,9.667,30.083,605,40,0,3.750146e-08,false,42.870,0.4647
3,60,10,200052,true,0.4382,8.764,1.0000,8.033,24.683,491,26,0,3.870952e-08,false,40.414,0.3974
3,60,11,200053,true,0.4562,9.125,1.0000,8.500,26.350,522,39,0,3.008622e-08,false,45.798,0.4400
3,60,12,200054,true,0.4009,8.019,1.0000,8.400,25.767,504,34,0,4.230676e-08,false,32.772,0.4027
3,60,13,200055,true,0.4978,9.955,1.0000,9.167,28.800,583,45,0,3.920214e-08,false,50.686,0.4746
3,60,14,200056,true,0.4057,8.114,1.0000,8.433,25.883,506,35,0,3.752495e-08,false,58.201,0.5074
3,60,15,200057,true,0.4557,9.115,1.0000,9.700,30.133,606,38,0,3.326584e-08,false,42.847,0.4161
3,60,16,200058,true,0.4966,9.932,1.0000,9.700,30.350,614,43,0,5.226498e-08,false,37.692,0.3987
3,60,17,200059,true,0.4011,8.022,1.0000,9.100,27.833,546,32,0,3.177382e-08,false,44.782,0.4929
3,60,18,200060,true,0.4016,8.032,1.0000,9.300,28.433,558,32,0,3.125742e-08,false,48.052,0.4424
3,60,19,200061,true,0.4469,8.937,1.0000,9.300,28.650,568,35,0,4.181582e-08,false,50.577,0.4902
3,60,20,200062,true,0.3997,7.993,1.0000,9.800,30.000,588,36,0,3.289909e-08,false,40.839,0.4317
3,60,21,200063,true,0.4981,9.963,1.0000,8.000,24.567,482,32,0,3.427059e-08,false,47.417,0.4471
3,60,22,200064,true,0.4047,8.094,1.0000,9.933,30.517,596,43,0,5.481263e-08,false,47.667,0.4419
3,60,23,200065,true,0.4042,8.084,1.0000,11.100,34.383,666,65,0,6.048712e-08,false,32.689,0.3912
3,60,24,200066,true,0.4030,8.060,1.0000,8.567,26.217,514,31,0,2.668611e-08,false,44.929,0.4563
3,60,25,200067,true,0.4026,8.053,1.0000,8.300,25.350,498,27,0,1.959471e-08,false,43.346,0.4403
3,60,26,200068,true,0.4878,9.756,1.0000,8.100,25.233,515,27,0,2.477693e-08,false,44.919,0.4724
3,60,27,200069,true,0.4052,8.105,1.0000,8.833,27.167,530,40,0,2.792085e-08,false,63.358,0.5255
3,60,28,200070,true,0.4038,8.076,1.0000,10.167,31.300,610,48,0,3.106237e-08,false,40.020,0.5261
3,60,29,200071,true,0.4021,8.043,1.0000,9.633,29.517,578,37,0,4.596654e-08,false,43.803,0.4419
3,80,0,300042,true,0.5043,10.085,1.0000,11.325,35.862,971,86,0,7.698653e-08,false,29.197,0.3882
3,80,1,300043,true,0.5007,10.014,1.0000,11.125,34.500,913,67,0,1.078124e-07,false,28.189,0.4123
3,80,2,300044,true,0.4075,8.149,1.0000,13.050,40.400,1054,90,0,7.701356e-08,false,26.660,0.3468
3,80,3,300045,true,0.4457,8.915,1.0000,11.825,36.850,984,72,0,9.726653e-08,false,33.795,0.4331
3,80,4,300046,true,0.4454,8.909,1.0000,12.725,39.288,1036,71,0,9.458861e-08,false,33.111,0.3886
3,80,5,300047,true,0.4346,8.691,1.0000,11.175,34.663,917,68,0,6.020649e-08,false,32.478,0.4188
3,80,6,300048,true,0.4932,9.865,1.0000,11.275,34.962,927,66,0,6.797393e-08,false,30.630,0.3335
3,80,7,300049,true,0.4054,8.108,1.0000,11.825,36.350,946,70,0,1.098439e-07,false,31.036,0.4228
3,80,8,300050,true,0.4107,8.214,1.0000,13.225,40.775,1068,78,0,1.183303e-07,false,30.481,0.3583
3,80,9,300051,true,0.4274,8.548,1.0000,11.775,36.237,953,62,0,7.103773e-08,false,37.328,0.4381
3,80,10,300052,true,0.4203,8.406,1.0000,12.500,38.775,1010,92,0,7.931828e-08,false,34.221,0.3448
3,80,11,300053,true,0.4464,8.928,1.0000,11.975,37.050,981,67,0,9.069742e-08,false,25.388,0.4200
3,80,12,300054,true,0.4042,8.084,1.0000,12.950,39.737,1036,71,0,9.098606e-08,false,20.724,0.3019
3,80,13,300055,false,2.0036,40.072,0.9500,12.050,63.700,2664,564,0,5.014004e-08,false,38.583,0.4216
3,80,14,300056,true,0.4312,8.624,1.0000,11.750,36.538,976,67,0,8.363461e-08,false,34.400,0.3699
3,80,15,300057,true,0.3999,7.999,1.0000,12.100,37.288,968,79,0,7.022587e-08,false,35.296,0.4608
3,80,16,300058,true,0.4119,8.237,1.0000,12.850,39.725,1042,80,0,8.498169e-08,false,26.886,0.3654
3,80,17,300059,true,0.4240,8.480,1.0000,12.025,37.062,981,60,0,9.453856e-08,false,29.353,0.3747
3,80,18,300060,true,0.6119,12.237,1.0000,11.775,37.837,1049,94,0,7.028498e-08,false,33.411,0.3805
3,80,19,300061,true,0.4037,8.074,1.0000,12.650,38.825,1012,70,0,6.418037e-08,false,25.354,0.3315
3,80,20,300062,true,0.3975,7.949,1.0000,12.500,38.325,1000,66,0,1.273603e-07,false,29.302,0.3852
3,80,21,300063,true,0.4011,8.022,1.0000,11.700,35.862,936,61,0,8.135602e-08,false,27.876,0.3292
3,80,22,300064,true,0.4697,9.395,1.0000,12.175,38.038,1014,81,0,7.276187e-08,false,38.100,0.4253
3,80,23,300065,true,0.4051,8.102,1.0000,13.125,40.350,1050,78,0,1.814600e-07,false,27.013,0.3121
3,80,24,300066,true,0.4560,9.120,1.0000,12.525,39.112,1047,78,0,1.088528e-07,false,29.079,0.3878
3,80,25,300067,true,0.4827,9.655,1.0000,12.550,38.962,1032,77,0,8.408107e-08,false,32.952,0.4029
3,80,26,300068,true,0.4088,8.176,1.0000,12.875,40.100,1062,86,0,1.066575e-07,false,26.078,0.4047
3,80,27,300069,true,0.4040,8.081,1.0000,11.150,34.275,892,66,0,1.142807e-07,false,29.348,0.3441
3,80,28,300070,true,0.4043,8.087,1.0000,13.400,41.138,1072,75,0,7.615645e-08,false,35.072,0.4275
3,80,29,300071,true,0.4315,8.630,1.0000,12.100,37.087,978,53,0,9.276730e-08,false,32.546,0.4474
4,20,0,400042,true,0.4309,8.619,1.0000,2.800,8.600,59,1,0,0.000000e+00,true,160.000,1.0000
4,20,1,400043,true,0.4455,8.911,1.0000,3.100,9.600,65,3,0,2.570231e-10,false,141.741,0.9368
4,20,2,400044,true,0.4014,8.027,1.0000,2.300,6.900,46,0,0,0.000000e+00,true,160.000,1.0000
4,20,3,400045,true,0.4035,8.070,1.0000,2.800,8.400,56,0,0,9.514253e-11,false,149.089,0.9532
4,20,4,400046,true,0.3975,7.950,1.0000,3.200,9.600,64,0,0,0.000000e+00,true,160.000,1.0000
4,20,5,400047,true,0.4019,8.039,1.0000,2.500,7.500,50,0,0,0.000000e+00,true,160.000,1.0000
4,20,6,400048,true,0.3999,7.998,1.0000,3.500,10.500,70,0,0,0.000000e+00,true,160.000,1.0000
4,20,7,400049,true,0.4048,8.096,1.0000,3.300,9.900,66,0,0,0.000000e+00,true,160.000,1.0000
4,20,8,400050,true,0.3950,7.900,1.0000,2.200,6.600,44,0,0,0.000000e+00,true,160.000,1.0000
4,20,9,400051,true,0.4027,8.054,1.0000,2.600,7.800,52,0,0,1.893673e-10,false,147.530,0.9353
4,20,10,400052,true,0.3951,7.903,1.0000,3.000,9.050,60,1,0,1.298006e-10,false,150.914,0.9657
4,20,11,400053,true,0.4795,9.590,1.0000,2.400,7.400,51,1,0,0.000000e+00,true,160.000,1.0000
4,20,12,400054,true,0.4263,8.525,1.0000,3.800,11.500,76,2,0,1.075117e-09,false,137.697,0.8950
4,20,13,400055,true,0.4465,8.930,1.0000,3.000,9.350,65,2,0,8.411870e-10,false,138.347,0.9074
4,20,14,400056,true,0.4203,8.405,1.0000,3.100,9.600,66,2,0,2.317090e-10,false,148.747,0.9509
4,20,15,400057,true,0.4057,8.114,1.0000,2.400,7.200,48,0,0,0.000000e+00,true,160.000,1.0000
4,20,16,400058,true,0.3903,7.805,1.0000,3.500,10.550,70,1,0,3.038589e-10,false,138.696,0.8811
4,20,17,400059,true,0.4004,8.008,1.0000,3.700,11.200,74,2,0,9.889527e-10,false,124.877,0.8324
4,20,18,400060,true,0.4035,8.071,1.0000,3.900,11.700,78,0,0,0.000000e+00,true,160.000,1.0000
4,20,19,400061,true,0.4067,8.135,1.0000,2.900,8.750,58,1,0,7.450590e-11,false,155.310,0.9918
4,20,20,400062,true,0.4037,8.073,1.0000,2.900,8.700,58,0,0,0.000000e+00,true,160.000,1.0000
4,20,21,400063,true,0.4005,8.010,1.0000,2.600,7.800,52,0,0,0.000000e+00,true,160.000,1.0000
4,20,22,400064,true,0.4012,8.024,1.0000,3.500,10.500,70,0,0,2.445102e-10,false,145.872,0.9218
4,20,23,400065,true,0.4015,8.029,1.0000,2.200,6.600,44,0,0,0.000000e+00,true,160.000,1.0000
4,20,24,400066,true,0.3867,7.735,1.0000,2.400,7.200,48,0,0,9.618039e-11,false,148.370,0.9461
4,20,25,400067,true,0.4381,8.762,1.0000,2.700,8.250,56,1,0,0.000000e+00,true,160.000,1.0000
4,20,26,400068,true,0.3894,7.789,1.0000,2.600,7.800,52,0,0,0.000000e+00,true,160.000,1.0000
4,20,27,400069,true,0.3960,7.920,1.0000,3.200,9.600,64,0,0,3.018792e-10,false,137.229,0.8838
4,20,28,400070,true,0.4021,8.042,1.0000,3.000,9.000,60,0,0,0.000000e+00,true,160.000,1.0000
4,20,29,400071,true,0.4056,8.112,1.0000,2.600,7.800,52,0,0,0.000000e+00,true,160.000,1.0000
4,40,0,500042,true,0.4093,8.186,1.0000,6.900,21.150,283,11,0,6.885352e-09,false,99.366,0.6985
4,40,1,500043,true,0.4019,8.038,1.0000,6.450,19.600,258,10,0,4.813510e-09,false,102.693,0.7474
4,40,2,500044,true,0.4030,8.061,1.0000,5.700,17.300,228,8,0,5.032157e-09,false,115.233,0.7956
4,40,3,500045,true,0.5017,10.033,1.0000,6.300,19.350,260,10,0,3.180605e-09,false,104.474,0.7289
4,40,4,500046,true,0.4042,8.084,1.0000,6.700,20.275,268,7,0,6.206581e-09,false,95.221,0.6573
4,40,5,500047,true,0.4728,9.457,1.0000,5.050,15.550,211,7,0,2.038232e-09,false,130.409,0.8658
4,40,6,500048,true,0.4407,8.814,1.0000,5.650,17.300,234,6,0,2.279851e-09,false,113.359,0.7845
4,40,7,500049,true,0.4682,9.364,1.0000,5.250,15.975,213,6,0,2.060025e-09,false,120.207,0.8150
4,40,8,500050,true,0.4265,8.530,1.0000,5.650,17.300,234,6,0,2.989861e-09,false,125.590,0.8567
4,40,9,500051,true,0.4021,8.041,1.0000,5.600,16.950,224,6,0,2.951818e-09,false,120.623,0.8338
4,40,10,500052,true,0.4035,8.070,1.0000,5.850,17.625,234,3,0,2.432053e-09,false,121.467,0.8257
4,40,11,500053,true,0.4005,8.010,1.0000,6.650,20.175,266,9,0,3.292936e-09,false,104.506,0.7489
4,40,12,500054,true,0.4045,8.090,1.0000,6.150,18.675,246,9,0,3.770545e-09,false,111.835,0.7870
4,40,13,500055,true,0.4047,8.095,1.0000,6.650,20.150,266,8,0,3.911908e-09,false,107.130,0.7540
4,40,14,500056,true,0.4058,8.117,1.0000,4.950,14.925,198,3,0,1.489030e-09,false,131.004,0.8682
4,40,15,500057,true,0.3969,7.938,1.0000,5.950,17.950,238,4,0,3.133319e-09,false,118.536,0.7864
4,40,16,500058,true,0.4004,8.009,1.0000,5.250,15.875,210,5,0,2.562101e-09,false,126.155,0.8502
4,40,17,500059,true,0.3997,7.994,1.0000,7.250,22.025,290,11,0,5.694833e-09,false,90.022,0.6933
4,40,18,500060,true,0.3998,7.996,1.0000,5.250,15.825,210,3,0,8.787729e-10,false,135.322,0.8791
4,40,19,500061,true,0.5272,10.545,1.0000,5.400,17.375,250,13,0,2.292630e-09,false,122.252,0.8246
4,40,20,500062,true,0.4723,9.447,1.0000,6.400,19.525,260,9,0,1.251010e-08,false,97.615,0.7178
4,40,21,500063,true,0.4010,8.019,1.0000,5.850,17.750,234,8,0,2.741618e-09,false,116.248,0.7993
4,40,22,500064,true,0.4026,8.052,1.0000,6.200,18.850,248,10,0,4.313706e-09,false,98.883,0.7185
4,40,23,500065,true,0.4011,8.023,1.0000,5.250,15.850,210,4,0,2.150658e-09,false,114.254,0.7936
4,40,24,500066,true,0.4009,8.019,1.0000,5.650,17.150,226,8,0,7.078009e-09,false,104.643,0.7132
4,40,25,500067,true,0.4015,8.030,1.0000,6.350,19.225,254,7,0,3.047618e-09,false,108.546,0.7575
4,40,26,500068,true,0.4037,8.074,1.0000,6.700,20.275,268,7,0,6.021833e-09,false,99.416,0.7049
4,40,27,500069,true,0.3994,7.989,1.0000,5.900,17.825,236,5,0,3.871811e-09,false,113.841,0.7995
4,40,28,500070,true,0.5538,11.076,1.0000,6.500,20.175,275,12,0,3.806462e-09,false,105.362,0.7701
4,40,29,500071,true,0.4048,8.096,1.0000,5.500,16.575,220,3,0,2.162997e-09,false,127.261,0.8522
4,60,0,600042,true,0.4057,8.113,1.0000,8.667,26.367,520,22,0,1.053794e-08,false,83.204,0.6534
4,60,1,600043,true,0.4036,8.072,1.0000,9.567,29.000,574,18,0,1.547197e-08,false,67.111,0.5513
4,60,2,600044,true,0.4004,8.009,1.0000,10.967,33.433,658,32,0,2.316244e-08,false,55.205,0.4965
4,60,3,600045,true,0.4030,8.060,1.0000,8.267,25.183,496,23,0,1.303715e-08,false,74.756,0.6111
4,60,4,600046,true,0.4029,8.059,1.0000,9.067,27.800,544,36,0,1.459854e-08,false,68.300,0.5837
4,60,5,600047,true,0.4064,8.129,1.0000,9.567,29.067,574,22,0,1.339425e-08,false,64.821,0.5188
4,60,6,600048,true,0.4045,8.091,1.0000,8.700,26.450,522,21,0,1.190452e-08,false,57.183,0.5345
4,60,7,600049,true,0.3997,7.993,1.0000,9.633,29.167,578,16,0,1.615878e-08,false,73.341,0.6043
4,60,8,600050,true,0.3986,7.971,1.0000,10.500,31.967,630,28,0,1.537238e-08,false,70.951,0.5639
4,60,9,600051,true,0.4019,8.038,1.0000,9.833,29.850,590,21,0,1.334871e-08,false,77.880,0.6105
4,60,10,600052,true,0.4017,8.035,1.0000,8.567,26.083,514,23,0,1.073517e-08,false,79.916,0.6163
4,60,11,600053,true,0.4049,8.098,1.0000,9.667,29.433,580,26,0,1.744022e-08,false,69.364,0.5636
4,60,12,600054,true,0.4841,9.682,1.0000,9.500,29.133,579,29,0,1.691985e-08,false,64.022,0.5202
4,60,13,600055,true,0.4131,8.261,1.0000,9.633,29.533,586,30,0,1.947267e-08,false,64.512,0.5857
4,60,14,600056,true,0.4076,8.153,1.0000,8.600,26.367,525,25,0,1.107961e-08,false,79.171,0.6138
4,60,15,600057,true,0.4569,9.139,1.0000,8.500,26.000,519,21,0,1.235588e-08,false,75.408,0.5936
4,60,16,600058,true,0.4886,9.771,1.0000,9.000,27.833,561,29,0,1.502858e-08,false,82.246,0.6320
4,60,17,600059,true,0.4047,8.094,1.0000,8.633,26.183,518,17,0,1.020649e-08,false,83.470,0.6461
4,60,18,600060,true,0.4047,8.094,1.0000,10.400,31.717,624,31,0,2.050182e-08,false,62.681,0.5613
4,60,19,600061,true,0.4037,8.074,1.0000,9.167,27.883,550,23,0,1.240525e-08,false,64.190,0.5554
4,60,20,600062,true,0.4856,9.713,1.0000,9.333,28.600,573,23,0,1.896994e-08,false,62.582,0.5272
4,60,21,600063,true,0.4344,8.687,1.0000,8.000,24.467,489,19,0,2.168181e-08,false,82.408,0.6274
4,60,22,600064,true,0.3990,7.980,1.0000,8.567,25.983,514,17,0,2.090207e-08,false,73.321,0.5840
4,60,23,600065,true,0.4052,8.104,1.0000,10.167,31.017,610,31,0,1.935968e-08,false,50.350,0.4993
